customer_id,first_name,last_name,email,phone,age,gender,country,state,city,registration_date,customer_segment,total_orders,total_spent,is_active
1136,First_1136,Last_1136,customer_1136@example.com,+1-611-228-6782,69,F,Germany,,City_6,2023-04-28,Bronze,5,1100.82,True
1137,First_1137,Last_1137,customer_1137@example.com,+1-881-508-3180,44,F,Italy,,City_94,2023-06-20,Bronze,20,3676.24,True
1138,First_1138,Last_1138,customer_1138@example.com,+1-674-661-7688,33,M,France,,City_73,2024-08-03,Bronze,8,2342.51,True
1139,First_1139,Last_1139,customer_1139@example.com,+1-993-990-7752,31,F,Germany,,City_61,2024-01-09,Bronze,5,613.66,True
1140,First_1140,Last_1140,customer_1140@example.com,+1-910-311-7323,39,Other,Germany,,City_85,2024-07-11,Bronze,3,250.31,True
1141,First_1141,Last_1141,customer_1141@example.com,+1-956-233-8973,35,Other,Sweden,,City_99,2024-10-11,Bronze,2,325.19,True
1142,First_1142,Last_1142,customer_1142@example.com,+1-254-439-2473,65,Other,United States,FL,City_9,2022-10-08,Bronze,0,0.0,True
1143,First_1143,Last_1143,customer_1143@example.com,+1-838-423-8317,30,Other,Germany,,City_28,2023-09-29,Bronze,0,0.0,True
1144,First_1144,Last_1144,customer_1144@example.com,+1-833-519-3593,36,F,United Kingdom,,City_72,2024-10-05,Bronze,8,622.82,True
1145,First_1145,Last_1145,customer_1145@example.com,+1-338-490-8746,62,F,France,,City_15,2023-02-10,Silver,1,176.01,True
1146,First_1146,Last_1146,customer_1146@example.com,+1-658-120-9057,67,M,Sweden,,City_89,2024-10-14,Platinum,2,348.77,True
1147,First_1147,Last_1147,customer_1147@example.com,+1-353-213-4229,74,F,United Kingdom,,City_48,2023-10-25,Bronze,1,122.66,True
1148,First_1148,Last_1148,customer_1148@example.com,+1-627-273-6983,36,Other,United Kingdom,,City_46,2023-12-12,Silver,5,92.57,True
1149,First_1149,Last_1149,customer_1149@example.com,+1-513-369-8355,50,F,Netherlands,,City_4,2024-08-31,Bronze,12,449.1,True
1150,First_1150,Last_1150,customer_1150@example.com,+1-839-110-1314,20,F,Italy,,City_85,2023-11-07,Bronze,3,200.88,True
1151,First_1151,Last_1151,customer_1151@example.com,+1-724-974-7955,75,F,Spain,,City_50,2024-08-16,Bronze,5,1617.0,True
1152,First_1152,Last_1152,customer_1152@example.com,+1-887-186-6220,26,F,Canada,,City_71,2023-10-29,Bronze,2,100.17,True
1153,First_1153,Last_1153,customer_1153@example.com,+1-997-189-2235,19,M,United Kingdom,,City_32,2025-02-08,Bronze,2,149.6,True
1154,First_1154,Last_1154,customer_1154@example.com,+1-827-224-1920,73,Other,United Kingdom,,City_20,2023-10-31,Silver,20,2663.85,True
1155,First_1155,Last_1155,customer_1155@example.com,+1-438-315-1819,76,Other,United Kingdom,,City_24,2024-08-16,Bronze,20,161.59,True
1156,First_1156,Last_1156,customer_1156@example.com,+1-892-706-2003,38,Other,Netherlands,,City_25,2023-07-29,Bronze,1,85.31,True
1157,First_1157,Last_1157,customer_1157@example.com,+1-326-819-2241,18,M,Germany,,City_26,2022-11-24,Bronze,8,1907.04,True
1158,First_1158,Last_1158,customer_1158@example.com,+1-492-323-7988,66,M,Germany,,City_51,2023-12-10,Silver,3,761.1,True
1159,First_1159,Last_1159,customer_1159@example.com,+1-266-163-2028,65,M,Netherlands,,City_1,2023-10-23,Silver,20,2132.16,True
1160,First_1160,Last_1160,customer_1160@example.com,+1-290-426-6922,57,F,United Kingdom,,City_87,2025-05-28,Silver,5,78.35,True
1161,First_1161,Last_1161,customer_1161@example.com,+1-700-420-9944,54,F,Australia,,City_58,2025-05-17,Bronze,8,1178.01,True
1162,First_1162,Last_1162,customer_1162@example.com,+1-612-574-8608,32,Other,Germany,,City_6,2024-09-04,Silver,2,878.67,True
1163,First_1163,Last_1163,customer_1163@example.com,+1-352-509-6991,65,F,Spain,,City_4,2024-12-12,Gold,5,756.49,True
1164,First_1164,Last_1164,customer_1164@example.com,+1-709-501-3593,55,M,France,,City_13,2024-11-23,Bronze,3,338.76,True
1165,First_1165,Last_1165,customer_1165@example.com,+1-496-244-4852,32,M,Italy,,City_78,2024-03-09,Silver,2,261.11,True
1166,First_1166,Last_1166,customer_1166@example.com,+1-900-733-8028,69,M,Spain,,City_63,2022-12-21,Bronze,2,152.64,True
1167,First_1167,Last_1167,customer_1167@example.com,+1-684-164-1290,51,F,Australia,,City_93,2025-01-06,Bronze,5,330.51,True
1168,First_1168,Last_1168,customer_1168@example.com,+1-687-905-5596,33,M,Australia,,City_89,2023-05-28,Bronze,8,1015.0,True
1169,First_1169,Last_1169,customer_1169@example.com,+1-455-600-8696,62,M,Germany,,City_42,2023-11-20,Silver,3,775.65,True
1170,First_1170,Last_1170,customer_1170@example.com,+1-945-372-2096,50,M,Spain,,City_97,2023-12-27,Bronze,2,427.97,True
1171,First_1171,Last_1171,customer_1171@example.com,+1-452-328-1050,68,F,Germany,,City_47,2024-08-29,Gold,0,0.0,True
1172,First_1172,Last_1172,customer_1172@example.com,+1-399-636-9259,53,M,Canada,,City_41,2023-01-14,Bronze,2,242.3,True
1173,First_1173,Last_1173,customer_1173@example.com,+1-631-180-7039,45,Other,United States,MI,City_34,2023-08-20,Bronze,2,52.49,True
1174,First_1174,Last_1174,customer_1174@example.com,+1-666-382-4240,46,Other,Spain,,City_72,2024-11-30,Bronze,2,254.81,True
1175,First_1175,Last_1175,customer_1175@example.com,+1-253-988-6349,36,M,Sweden,,City_17,2023-03-15,Bronze,0,0.0,True
1176,First_1176,Last_1176,customer_1176@example.com,+1-827-956-1565,27,F,Spain,,City_71,2023-09-04,Bronze,2,261.53,True
1177,First_1177,Last_1177,customer_1177@example.com,+1-343-255-2675,54,Other,United States,IN,City_8,2023-12-05,Silver,5,992.35,True
1178,First_1178,Last_1178,customer_1178@example.com,+1-263-637-7821,23,F,Australia,,City_44,2024-06-04,Bronze,2,89.5,True
1179,First_1179,Last_1179,customer_1179@example.com,+1-467-332-4920,62,M,Netherlands,,City_12,2023-07-11,Gold,2,123.31,True
1180,First_1180,Last_1180,customer_1180@example.com,+1-340-612-6234,21,Other,France,,City_62,2025-08-10,Bronze,1,100.42,True
1181,First_1181,Last_1181,customer_1181@example.com,+1-404-703-1589,19,Other,Canada,,City_64,2023-07-11,Bronze,5,820.07,True
1182,First_1182,Last_1182,customer_1182@example.com,+1-472-669-7132,18,F,United Kingdom,,City_75,2022-12-27,Gold,3,811.16,True
1183,First_1183,Last_1183,customer_1183@example.com,+1-492-562-1472,71,M,Sweden,,City_33,2024-11-05,Bronze,2,218.9,True
1184,First_1184,Last_1184,customer_1184@example.com,+1-410-304-5892,67,F,France,,City_24,2022-11-15,Bronze,2,117.31,True
1185,First_1185,Last_1185,customer_1185@example.com,+1-458-322-9373,74,Other,Canada,,City_47,2024-07-17,Bronze,3,298.48,True
1186,First_1186,Last_1186,customer_1186@example.com,+1-600-716-3707,71,M,Australia,,City_27,2024-07-12,Bronze,5,1724.95,True
1187,First_1187,Last_1187,customer_1187@example.com,+1-231-734-1819,53,Other,Canada,,City_86,2023-01-19,Gold,1,262.98,True
1188,First_1188,Last_1188,customer_1188@example.com,+1-633-859-7108,77,M,Canada,,City_57,2024-03-16,Bronze,3,284.37,True
1189,First_1189,Last_1189,customer_1189@example.com,+1-409-223-1497,59,M,Canada,,City_99,2023-05-27,Bronze,1,70.74,True
1190,First_1190,Last_1190,customer_1190@example.com,+1-908-256-4530,29,M,United Kingdom,,City_12,2023-01-27,Silver,3,694.88,True
1191,First_1191,Last_1191,customer_1191@example.com,+1-488-836-8850,19,M,Italy,,City_56,2023-08-18,Gold,2,802.36,True
1192,First_1192,Last_1192,customer_1192@example.com,+1-776-955-8132,19,Other,Canada,,City_25,2024-03-30,Bronze,2,10.91,True
1193,First_1193,Last_1193,customer_1193@example.com,+1-582-774-7082,68,M,United States,MI,City_47,2023-01-02,Bronze,2,962.68,True
1194,First_1194,Last_1194,customer_1194@example.com,+1-499-251-9102,38,Other,Australia,,City_53,2024-12-04,Bronze,2,371.02,True
1195,First_1195,Last_1195,customer_1195@example.com,+1-896-268-1700,41,F,United Kingdom,,City_78,2023-06-16,Bronze,1,178.44,True
1196,First_1196,Last_1196,customer_1196@example.com,+1-713-657-1687,56,F,Netherlands,,City_81,2024-12-05,Gold,1,165.59,True
1197,First_1197,Last_1197,customer_1197@example.com,+1-949-956-7116,34,Other,Germany,,City_95,2025-09-20,Bronze,5,672.92,True
1198,First_1198,Last_1198,customer_1198@example.com,+1-431-755-8432,51,Other,Spain,,City_29,2023-07-13,Silver,5,1577.79,True
1199,First_1199,Last_1199,customer_1199@example.com,+1-973-515-5962,63,M,Netherlands,,City_14,2024-09-08,Bronze,12,3860.53,True
1200,First_1200,Last_1200,customer_1200@example.com,+1-268-359-8415,78,M,United States,CA,City_4,2025-03-15,Bronze,1,494.84,True
1201,First_1201,Last_1201,customer_1201@example.com,+1-638-734-8838,78,F,Spain,,City_2,2023-05-18,Silver,2,307.27,True
1202,First_1202,Last_1202,customer_1202@example.com,+1-970-651-2605,61,F,United States,TN,City_41,2025-07-05,Bronze,2,376.32,True
1203,First_1203,Last_1203,customer_1203@example.com,+1-451-841-2540,78,Other,Italy,,City_4,2023-10-11,Bronze,20,2135.35,True
1204,First_1204,Last_1204,customer_1204@example.com,+1-828-520-2555,33,Other,Italy,,City_5,2023-11-08,Bronze,3,989.57,True
1205,First_1205,Last_1205,customer_1205@example.com,+1-748-769-1798,77,Other,Italy,,City_9,2025-08-02,Silver,3,970.93,True
1206,First_1206,Last_1206,customer_1206@example.com,+1-539-536-2796,62,Other,Italy,,City_23,2025-01-31,Gold,2,155.37,True
1207,First_1207,Last_1207,customer_1207@example.com,+1-991-485-1718,30,F,Italy,,City_32,2025-04-24,Bronze,5,2282.44,True
1208,First_1208,Last_1208,customer_1208@example.com,+1-303-268-3280,39,Other,Sweden,,City_64,2024-06-28,Bronze,2,653.8,True
1209,First_1209,Last_1209,customer_1209@example.com,+1-234-385-8148,46,F,Australia,,City_90,2025-08-11,Bronze,5,1105.92,True
1210,First_1210,Last_1210,customer_1210@example.com,+1-449-996-3253,22,M,United Kingdom,,City_34,2023-05-18,Gold,5,943.04,True
1211,First_1211,Last_1211,customer_1211@example.com,+1-689-168-4039,23,Other,Germany,,City_86,2024-11-01,Bronze,5,1112.21,True
1212,First_1212,Last_1212,customer_1212@example.com,+1-315-637-5356,53,M,France,,City_26,2025-02-03,Bronze,1,40.84,True
1213,First_1213,Last_1213,customer_1213@example.com,+1-690-319-2622,37,M,Australia,,City_32,2025-09-10,Gold,8,689.23,True
1214,First_1214,Last_1214,customer_1214@example.com,+1-274-679-3698,27,Other,Germany,,City_66,2025-05-06,Bronze,5,949.75,True
1215,First_1215,Last_1215,customer_1215@example.com,+1-397-787-7122,71,Other,Australia,,City_29,2023-06-05,Gold,2,259.19,True
1216,First_1216,Last_1216,customer_1216@example.com,+1-850-261-4954,65,M,Italy,,City_79,2024-06-25,Gold,3,482.27,True
1217,First_1217,Last_1217,customer_1217@example.com,+1-286-821-3384,49,M,Spain,,City_77,2024-02-17,Bronze,0,0.0,True
1218,First_1218,Last_1218,customer_1218@example.com,+1-515-975-8699,41,F,Spain,,City_36,2025-07-09,Bronze,8,1736.1,True
1219,First_1219,Last_1219,customer_1219@example.com,+1-340-580-6522,66,Other,Sweden,,City_89,2023-07-31,Silver,5,1261.77,True
1220,First_1220,Last_1220,customer_1220@example.com,+1-844-374-5444,80,F,Netherlands,,City_67,2022-12-31,Silver,0,0.0,True
1221,First_1221,Last_1221,customer_1221@example.com,+1-730-792-7742,32,F,Australia,,City_31,2022-11-12,Silver,2,249.54,True
1222,First_1222,Last_1222,customer_1222@example.com,+1-394-803-6922,60,Other,France,,City_99,2023-05-14,Silver,5,2244.56,True
1223,First_1223,Last_1223,customer_1223@example.com,+1-545-287-9142,31,F,Sweden,,City_67,2023-12-11,Bronze,5,458.45,True
1224,First_1224,Last_1224,customer_1224@example.com,+1-327-485-7440,48,Other,Canada,,City_73,2023-07-19,Bronze,2,215.22,True
1225,First_1225,Last_1225,customer_1225@example.com,+1-252-537-9020,77,F,Italy,,City_71,2024-04-25,Silver,2,467.87,True
1226,First_1226,Last_1226,customer_1226@example.com,+1-242-967-2151,45,F,Australia,,City_16,2023-01-27,Bronze,1,389.25,True
1227,First_1227,Last_1227,customer_1227@example.com,+1-839-836-5541,26,M,Spain,,City_27,2024-03-28,Bronze,5,203.96,True
1228,First_1228,Last_1228,customer_1228@example.com,+1-355-123-6189,32,M,Sweden,,City_78,2024-05-24,Silver,2,451.88,True
1229,First_1229,Last_1229,customer_1229@example.com,+1-476-928-8966,69,F,France,,City_70,2024-10-12,Silver,20,1060.53,True
1230,First_1230,Last_1230,customer_1230@example.com,+1-309-103-4912,72,F,France,,City_31,2024-05-12,Bronze,1,81.23,True
1231,First_1231,Last_1231,customer_1231@example.com,+1-653-253-7299,55,Other,Spain,,City_58,2023-04-21,Bronze,1,49.59,True
1232,First_1232,Last_1232,customer_1232@example.com,+1-529-121-9176,19,Other,Canada,,City_27,2023-08-12,Gold,3,1287.48,True
1233,First_1233,Last_1233,customer_1233@example.com,+1-586-272-7619,71,F,Sweden,,City_27,2023-07-27,Bronze,5,1266.67,True
1234,First_1234,Last_1234,customer_1234@example.com,+1-224-802-4998,40,F,Canada,,City_32,2023-12-25,Silver,8,1204.42,True
1235,First_1235,Last_1235,customer_1235@example.com,+1-634-191-8165,46,Other,United States,WA,City_74,2025-05-19,Bronze,2,391.73,True
1236,First_1236,Last_1236,customer_1236@example.com,+1-743-929-4206,35,F,Canada,,City_62,2024-06-17,Bronze,1,244.13,True
1237,First_1237,Last_1237,customer_1237@example.com,+1-456-181-9605,41,M,France,,City_12,2023-08-09,Silver,1,262.39,True
1238,First_1238,Last_1238,customer_1238@example.com,+1-733-168-4798,27,F,Germany,,City_56,2023-03-16,Bronze,12,1191.1,True
1239,First_1239,Last_1239,customer_1239@example.com,+1-383-646-3033,54,Other,Germany,,City_37,2025-06-14,Silver,12,681.49,True
1240,First_1240,Last_1240,customer_1240@example.com,+1-984-378-9409,64,M,Germany,,City_69,2023-09-04,Gold,1,13.03,True
1241,First_1241,Last_1241,customer_1241@example.com,+1-485-573-5027,50,M,Spain,,City_18,2022-12-08,Bronze,3,774.86,True
1242,First_1242,Last_1242,customer_1242@example.com,+1-586-239-1009,63,M,Germany,,City_82,2025-02-15,Silver,0,0.0,True
1243,First_1243,Last_1243,customer_1243@example.com,+1-732-462-7638,69,F,Spain,,City_71,2022-10-11,Silver,2,423.84,True
1244,First_1244,Last_1244,customer_1244@example.com,+1-591-484-5907,77,F,Germany,,City_65,2022-10-22,Gold,1,61.76,True
1245,First_1245,Last_1245,customer_1245@example.com,+1-976-867-3291,49,M,United States,OH,City_56,2023-12-24,Silver,5,890.48,True
1246,First_1246,Last_1246,customer_1246@example.com,+1-929-576-7087,43,M,Germany,,City_3,2024-01-19,Gold,12,1284.21,True
1247,First_1247,Last_1247,customer_1247@example.com,+1-676-495-8100,26,F,United States,GA,City_19,2023-02-23,Gold,12,1453.0,True
1248,First_1248,Last_1248,customer_1248@example.com,+1-718-269-1181,40,Other,Netherlands,,City_62,2024-02-04,Bronze,30,4001.53,True
1249,First_1249,Last_1249,customer_1249@example.com,+1-659-513-6472,65,Other,Netherlands,,City_35,2024-12-04,Bronze,3,817.19,True
1250,First_1250,Last_1250,customer_1250@example.com,+1-976-599-8100,40,Other,Australia,,City_37,2023-03-01,Bronze,8,1953.66,True
1251,First_1251,Last_1251,customer_1251@example.com,+1-939-750-5376,60,Other,Sweden,,City_65,2025-07-16,Bronze,20,5875.75,True
1252,First_1252,Last_1252,customer_1252@example.com,+1-510-112-3178,23,Other,Spain,,City_36,2024-08-22,Bronze,0,0.0,True
1253,First_1253,Last_1253,customer_1253@example.com,+1-367-979-1613,44,M,Spain,,City_71,2024-08-28,Silver,30,2798.14,True
1254,First_1254,Last_1254,customer_1254@example.com,+1-885-570-6615,68,M,France,,City_60,2023-01-14,Gold,1,303.09,True
1255,First_1255,Last_1255,customer_1255@example.com,+1-883-798-9520,72,F,Canada,,City_74,2023-08-28,Silver,8,2376.71,True
1256,First_1256,Last_1256,customer_1256@example.com,+1-614-152-5920,32,M,Spain,,City_62,2024-05-14,Bronze,12,1473.8,True
1257,First_1257,Last_1257,customer_1257@example.com,+1-755-617-6947,24,M,Netherlands,,City_29,2024-04-19,Gold,1,74.55,True
1258,First_1258,Last_1258,customer_1258@example.com,+1-267-893-6143,44,Other,Australia,,City_39,2023-07-03,Bronze,1,191.49,True
1259,First_1259,Last_1259,customer_1259@example.com,+1-515-341-8971,45,F,Spain,,City_20,2025-06-04,Bronze,20,2683.93,True
1260,First_1260,Last_1260,customer_1260@example.com,+1-368-444-3608,77,F,Sweden,,City_28,2022-12-26,Bronze,8,944.7,True
1261,First_1261,Last_1261,customer_1261@example.com,+1-294-912-3488,72,M,United Kingdom,,City_11,2023-08-19,Bronze,5,367.42,True
1262,First_1262,Last_1262,customer_1262@example.com,+1-565-782-2433,48,M,United States,IL,City_38,2025-09-24,Platinum,2,627.5,False
1263,First_1263,Last_1263,customer_1263@example.com,+1-702-210-5379,24,M,Sweden,,City_11,2023-11-22,Platinum,3,240.13,True
1264,First_1264,Last_1264,customer_1264@example.com,+1-916-627-2574,22,Other,Canada,,City_18,2022-10-17,Bronze,3,327.99,True
1265,First_1265,Last_1265,customer_1265@example.com,+1-922-934-7571,62,F,United States,WA,City_44,2024-06-27,Silver,5,1020.71,True
1266,First_1266,Last_1266,customer_1266@example.com,+1-801-996-2928,68,F,Australia,,City_27,2024-06-04,Bronze,1,75.2,True
1267,First_1267,Last_1267,customer_1267@example.com,+1-645-519-3008,26,M,United Kingdom,,City_37,2023-03-24,Silver,5,1202.77,True
1268,First_1268,Last_1268,customer_1268@example.com,+1-250-132-5131,77,Other,France,,City_61,2024-01-18,Silver,2,309.55,True
1269,First_1269,Last_1269,customer_1269@example.com,+1-924-532-6157,47,Other,Spain,,City_91,2022-12-14,Gold,2,944.42,True
1270,First_1270,Last_1270,customer_1270@example.com,+1-343-345-9401,18,M,Canada,,City_54,2024-09-17,Bronze,8,1075.72,True
1271,First_1271,Last_1271,customer_1271@example.com,+1-569-828-6619,76,M,Germany,,City_54,2024-03-08,Bronze,0,0.0,True
1272,First_1272,Last_1272,customer_1272@example.com,+1-896-774-9273,39,M,United Kingdom,,City_62,2023-08-27,Silver,20,1807.74,True
1273,First_1273,Last_1273,customer_1273@example.com,+1-240-565-9964,74,Other,Sweden,,City_79,2023-07-21,Gold,1,401.42,True
1274,First_1274,Last_1274,customer_1274@example.com,+1-627-574-4783,20,F,Australia,,City_3,2023-03-09,Bronze,3,1297.63,True
1275,First_1275,Last_1275,customer_1275@example.com,+1-604-371-1070,46,F,Canada,,City_84,2024-06-29,Gold,8,2398.36,True
1276,First_1276,Last_1276,customer_1276@example.com,+1-277-921-5483,32,F,France,,City_51,2025-07-07,Bronze,0,0.0,True
1277,First_1277,Last_1277,customer_1277@example.com,+1-794-318-9750,19,Other,Canada,,City_99,2023-05-29,Silver,0,0.0,True
1278,First_1278,Last_1278,customer_1278@example.com,+1-901-539-2305,67,M,France,,City_50,2024-02-18,Silver,2,444.0,True
1279,First_1279,Last_1279,customer_1279@example.com,+1-463-525-3651,78,F,United States,FL,City_17,2024-05-14,Gold,5,398.73,True
1280,First_1280,Last_1280,customer_1280@example.com,+1-359-994-2989,64,M,Australia,,City_13,2024-08-07,Silver,2,556.24,True
1281,First_1281,Last_1281,customer_1281@example.com,+1-983-562-6530,79,M,United Kingdom,,City_100,2025-09-22,Silver,5,563.21,True
1282,First_1282,Last_1282,customer_1282@example.com,+1-561-280-7355,47,Other,United Kingdom,,City_62,2022-09-30,Silver,2,100.14,True
1283,First_1283,Last_1283,customer_1283@example.com,+1-349-450-3627,64,M,Sweden,,City_99,2024-05-04,Bronze,0,0.0,True
1284,First_1284,Last_1284,customer_1284@example.com,+1-417-271-4115,30,F,Australia,,City_4,2022-09-29,Bronze,2,411.64,True
1285,First_1285,Last_1285,customer_1285@example.com,+1-857-477-4262,67,Other,United Kingdom,,City_96,2023-01-12,Bronze,5,2014.47,True
1286,First_1286,Last_1286,customer_1286@example.com,+1-967-957-1121,46,M,United States,MD,City_46,2025-07-16,Bronze,5,740.08,True
1287,First_1287,Last_1287,customer_1287@example.com,+1-766-664-6582,23,M,United Kingdom,,City_77,2023-02-22,Silver,5,1242.38,True
1288,First_1288,Last_1288,customer_1288@example.com,+1-256-407-3243,68,Other,Australia,,City_32,2025-07-24,Bronze,8,963.38,True
1289,First_1289,Last_1289,customer_1289@example.com,+1-956-407-7666,27,F,Australia,,City_53,2023-08-13,Platinum,20,2896.7,False
1290,First_1290,Last_1290,customer_1290@example.com,+1-541-425-3027,29,Other,United Kingdom,,City_18,2023-11-27,Gold,3,163.47,True
1291,First_1291,Last_1291,customer_1291@example.com,+1-281-931-9993,55,M,France,,City_7,2024-07-21,Bronze,8,1797.41,True
1292,First_1292,Last_1292,customer_1292@example.com,+1-630-195-6460,76,Other,Canada,,City_13,2024-01-29,Gold,5,161.4,True
1293,First_1293,Last_1293,customer_1293@example.com,+1-615-654-2751,26,M,United Kingdom,,City_76,2025-06-14,Bronze,8,265.01,True
1294,First_1294,Last_1294,customer_1294@example.com,+1-217-581-4578,23,F,Germany,,City_24,2024-05-09,Silver,3,1768.24,True
1295,First_1295,Last_1295,customer_1295@example.com,+1-735-996-5477,28,Other,Netherlands,,City_31,2025-01-12,Platinum,0,0.0,True
1296,First_1296,Last_1296,customer_1296@example.com,+1-499-452-3231,49,Other,France,,City_8,2024-09-09,Bronze,3,461.69,True
1297,First_1297,Last_1297,customer_1297@example.com,+1-863-719-9153,76,Other,Canada,,City_35,2023-06-09,Bronze,8,519.27,True
1298,First_1298,Last_1298,customer_1298@example.com,+1-887-354-3170,55,M,Canada,,City_89,2023-06-21,Bronze,1,279.38,True
1299,First_1299,Last_1299,customer_1299@example.com,+1-202-767-4443,33,Other,United States,TX,City_88,2024-06-13,Bronze,20,2295.82,True
1300,First_1300,Last_1300,customer_1300@example.com,+1-577-432-7735,44,M,Australia,,City_27,2025-08-31,Bronze,1,284.45,True
1301,First_1301,Last_1301,customer_1301@example.com,+1-881-978-4977,61,F,Italy,,City_85,2022-11-01,Bronze,3,276.09,True
1302,First_1302,Last_1302,customer_1302@example.com,+1-966-569-9589,45,M,Canada,,City_1,2024-03-17,Bronze,1,417.28,True
1303,First_1303,Last_1303,customer_1303@example.com,+1-742-166-8445,25,F,Germany,,City_37,2023-06-05,Bronze,2,33.96,True
1304,First_1304,Last_1304,customer_1304@example.com,+1-336-117-4840,46,M,Canada,,City_62,2024-06-26,Platinum,2,382.25,True
1305,First_1305,Last_1305,customer_1305@example.com,+1-906-201-5453,32,Other,Netherlands,,City_83,2023-08-03,Gold,1,346.25,True
1306,First_1306,Last_1306,customer_1306@example.com,+1-458-929-5002,69,F,Spain,,City_3,2022-11-06,Bronze,20,1175.88,True
1307,First_1307,Last_1307,customer_1307@example.com,+1-767-529-6591,76,M,Italy,,City_68,2022-10-09,Bronze,20,2639.42,True
1308,First_1308,Last_1308,customer_1308@example.com,+1-843-511-6847,24,Other,Canada,,City_93,2024-09-10,Silver,2,905.57,True
1309,First_1309,Last_1309,customer_1309@example.com,+1-541-604-4728,57,M,France,,City_42,2023-02-05,Bronze,2,374.39,True
1310,First_1310,Last_1310,customer_1310@example.com,+1-274-205-9987,62,M,United Kingdom,,City_73,2025-08-26,Gold,1,163.01,True
1311,First_1311,Last_1311,customer_1311@example.com,+1-211-701-7703,32,Other,France,,City_28,2024-12-25,Bronze,0,0.0,True
1312,First_1312,Last_1312,customer_1312@example.com,+1-456-910-9796,59,Other,Italy,,City_27,2024-03-03,Bronze,12,3120.63,True
1313,First_1313,Last_1313,customer_1313@example.com,+1-701-936-4544,20,F,Canada,,City_70,2024-05-23,Bronze,5,1768.87,True
1314,First_1314,Last_1314,customer_1314@example.com,+1-565-871-8411,24,M,Netherlands,,City_75,2023-11-21,Bronze,3,2.82,True
1315,First_1315,Last_1315,customer_1315@example.com,+1-439-855-1740,19,Other,United Kingdom,,City_81,2024-10-27,Silver,5,437.07,True
1316,First_1316,Last_1316,customer_1316@example.com,+1-660-331-3203,70,M,France,,City_17,2024-08-23,Bronze,0,0.0,True
1317,First_1317,Last_1317,customer_1317@example.com,+1-375-483-1575,58,F,Spain,,City_20,2023-09-09,Silver,8,611.78,True
1318,First_1318,Last_1318,customer_1318@example.com,+1-370-372-9523,24,M,Germany,,City_28,2023-05-22,Bronze,2,343.64,True
1319,First_1319,Last_1319,customer_1319@example.com,+1-635-276-8292,78,Other,Sweden,,City_43,2022-10-07,Gold,1,233.85,True
1320,First_1320,Last_1320,customer_1320@example.com,+1-795-218-3077,56,M,United States,OH,City_52,2024-04-14,Bronze,5,921.95,True
1321,First_1321,Last_1321,customer_1321@example.com,+1-338-154-9486,65,Other,Netherlands,,City_15,2024-06-15,Silver,2,571.34,True
1322,First_1322,Last_1322,customer_1322@example.com,+1-750-195-5254,69,M,France,,City_7,2024-06-11,Silver,3,677.29,True
1323,First_1323,Last_1323,customer_1323@example.com,+1-839-552-2170,70,M,United States,AZ,City_63,2024-12-24,Gold,1,276.2,True
1324,First_1324,Last_1324,customer_1324@example.com,+1-211-898-1447,65,F,Italy,,City_22,2025-04-17,Silver,30,4066.7,True
1325,First_1325,Last_1325,customer_1325@example.com,+1-904-294-8877,73,Other,United States,TX,City_42,2025-08-10,Bronze,5,1383.73,True
1326,First_1326,Last_1326,customer_1326@example.com,+1-561-420-7210,46,Other,Australia,,City_8,2025-03-11,Silver,5,1278.69,True
1327,First_1327,Last_1327,customer_1327@example.com,+1-752-588-5705,59,F,Canada,,City_34,2022-12-01,Bronze,3,218.35,True
1328,First_1328,Last_1328,customer_1328@example.com,+1-588-580-1661,27,M,Canada,,City_65,2025-04-25,Silver,0,0.0,True
1329,First_1329,Last_1329,customer_1329@example.com,+1-549-190-6922,19,M,Sweden,,City_7,2023-02-14,Bronze,2,209.26,True
1330,First_1330,Last_1330,customer_1330@example.com,+1-433-429-7054,51,M,Spain,,City_49,2024-03-14,Silver,1,73.23,True
1331,First_1331,Last_1331,customer_1331@example.com,+1-616-312-4938,37,M,Sweden,,City_49,2023-09-10,Silver,3,94.88,True
1332,First_1332,Last_1332,customer_1332@example.com,+1-248-225-7417,57,F,United States,WI,City_100,2023-03-01,Silver,12,512.49,True
1333,First_1333,Last_1333,customer_1333@example.com,+1-381-660-8760,25,Other,Netherlands,,City_95,2022-10-12,Bronze,3,326.69,True
1334,First_1334,Last_1334,customer_1334@example.com,+1-358-789-2073,51,M,Spain,,City_92,2024-05-07,Silver,3,127.7,True
1335,First_1335,Last_1335,customer_1335@example.com,+1-617-404-3598,57,Other,Canada,,City_93,2023-07-02,Bronze,3,901.88,False
1336,First_1336,Last_1336,customer_1336@example.com,+1-498-746-7387,41,Other,Netherlands,,City_56,2025-01-04,Bronze,2,1220.2,True
1337,First_1337,Last_1337,customer_1337@example.com,+1-391-400-4140,66,F,United States,PA,City_52,2023-08-25,Silver,5,733.71,True
1338,First_1338,Last_1338,customer_1338@example.com,+1-447-669-9207,60,M,Italy,,City_49,2025-08-12,Bronze,5,491.06,True
1339,First_1339,Last_1339,customer_1339@example.com,+1-496-803-1942,39,Other,Germany,,City_60,2024-03-13,Silver,5,1519.68,True
1340,First_1340,Last_1340,customer_1340@example.com,+1-801-422-3001,33,M,France,,City_27,2024-02-10,Platinum,8,703.94,True
1341,First_1341,Last_1341,customer_1341@example.com,+1-326-657-1791,69,M,United Kingdom,,City_12,2024-07-01,Bronze,3,637.48,True
