address_id,customer_id,address_type,street_address,city,state,postal_code,country,is_default
1324,915,shipping,5579 Pine Rd,City_56,,12115,Germany,True
1325,190,shipping,2033 Elm St,City_41,,10009,Australia,True
1326,1145,shipping,711 Pine Rd,City_15,,72969,France,True
1327,1343,shipping,1033 Oak Ave,City_98,,40430,Sweden,True
1328,1268,billing,9108 Elm St,City_61,,41096,France,True
1329,1287,shipping,8498 Pine Rd,City_77,,66865,United Kingdom,True
1330,1200,shipping,5695 Oak Ave,City_4,CA,91057,United States,False
1331,644,shipping,1007 Maple Dr,City_93,,50990,Italy,True
1332,1320,shipping,7185 Pine Rd,City_52,OH,22612,United States,True
1333,683,shipping,4633 Pine Rd,City_48,,78876,Netherlands,True
1334,35,shipping,5509 Main St,City_80,,96148,Australia,False
1335,95,shipping,9119 Main St,City_79,,43384,France,True
1336,970,shipping,8777 Oak Ave,City_54,,55005,Netherlands,False
1337,1263,billing,31 Main St,City_11,,64632,Sweden,False
1338,880,shipping,7316 Elm St,City_53,IL,13209,United States,True
1339,324,billing,4348 Pine Rd,City_28,,39111,Spain,True
1340,118,shipping,7506 Oak Ave,City_85,,46803,Sweden,True
1341,733,shipping,4527 Oak Ave,City_55,,21139,Sweden,False
1342,401,shipping,4027 Oak Ave,City_12,,17753,France,False
1343,884,shipping,8613 Main St,City_37,OH,25697,United States,False
1344,1005,billing,8851 Elm St,City_2,,56110,Italy,False
1345,1201,shipping,4871 Main St,City_2,,32809,Spain,False
1346,1422,shipping,2645 Elm St,City_93,,92912,Italy,False
1347,728,shipping,5612 Maple Dr,City_90,,60587,Spain,True
1348,673,shipping,4221 Oak Ave,City_78,,13856,Canada,True
1349,427,billing,4824 Maple Dr,City_72,,80088,Italy,True
1350,1392,shipping,507 Oak Ave,City_88,,83559,Germany,True
1351,994,billing,7037 Pine Rd,City_79,MA,51675,United States,True
1352,390,shipping,3104 Maple Dr,City_21,,47630,United Kingdom,False
1353,1031,shipping,136 Oak Ave,City_44,,56241,Canada,True
1354,97,shipping,1894 Elm St,City_59,,18225,Canada,False
1355,976,billing,6720 Elm St,City_86,,29843,Sweden,True
1356,73,shipping,4731 Pine Rd,City_85,,23931,Sweden,True
1357,433,shipping,7279 Main St,City_30,,20153,Spain,True
1358,268,billing,5650 Main St,City_17,,44110,France,True
1359,534,shipping,7554 Elm St,City_37,,58181,Netherlands,True
1360,937,shipping,9083 Pine Rd,City_100,,49172,France,False
1361,554,billing,6703 Oak Ave,City_97,,10247,Italy,True
1362,295,shipping,3790 Pine Rd,City_80,,76892,Netherlands,False
1363,281,billing,3473 Elm St,City_97,,12226,Spain,False
1364,1133,shipping,9778 Elm St,City_29,,61389,United Kingdom,False
1365,304,shipping,4256 Oak Ave,City_97,,28145,Australia,False
1366,963,shipping,1372 Elm St,City_66,,30938,Spain,False
1367,675,shipping,5939 Main St,City_43,,48375,Sweden,True
1368,336,billing,8329 Pine Rd,City_67,,12920,Germany,True
1369,565,shipping,9588 Maple Dr,City_87,,12023,Italy,False
1370,185,shipping,1788 Main St,City_91,,32365,Canada,True
1371,137,billing,9549 Main St,City_86,TX,11706,United States,False
1372,1104,billing,9862 Maple Dr,City_58,MO,13950,United States,True
1373,908,shipping,4459 Maple Dr,City_11,,82985,Sweden,True
1374,393,shipping,3481 Maple Dr,City_40,,14772,Spain,True
1375,953,shipping,7782 Main St,City_38,,79877,France,False
1376,811,shipping,9748 Elm St,City_2,,16250,United Kingdom,True
1377,271,shipping,6103 Maple Dr,City_51,MD,92540,United States,True
1378,102,shipping,711 Oak Ave,City_99,,42794,Netherlands,True
1379,137,shipping,9659 Pine Rd,City_86,TX,92306,United States,False
1380,124,shipping,7720 Pine Rd,City_14,,33678,Netherlands,True
1381,187,shipping,9725 Maple Dr,City_98,,38995,France,True
1382,1494,billing,2148 Main St,City_46,,45974,Italy,True
1383,45,shipping,3227 Oak Ave,City_44,,32090,Spain,True
1384,1116,billing,598 Main St,City_13,,87811,Sweden,True
1385,1383,billing,8420 Oak Ave,City_59,,27906,United Kingdom,True
1386,446,billing,4046 Pine Rd,City_60,,65057,Canada,True
1387,1407,shipping,4715 Oak Ave,City_11,,63823,United Kingdom,True
1388,1355,shipping,5368 Elm St,City_79,,28066,Australia,True
1389,247,shipping,2454 Oak Ave,City_55,NJ,56838,United States,True
1390,1184,billing,1160 Maple Dr,City_24,,93991,France,False
1391,1483,shipping,5045 Elm St,City_99,,88600,Germany,True
1392,570,shipping,3291 Pine Rd,City_95,,61371,Australia,True
1393,1480,shipping,1618 Elm St,City_23,,82505,Canada,False
1394,441,shipping,7735 Elm St,City_11,,21283,Australia,True
1395,659,shipping,7078 Maple Dr,City_49,,61435,Australia,True
1396,1400,shipping,5935 Main St,City_51,,16783,France,True
1397,1291,shipping,4964 Main St,City_7,,49160,France,False
1398,333,shipping,1802 Pine Rd,City_82,,28781,France,True
1399,386,billing,5207 Pine Rd,City_63,,42111,Australia,True
1400,1101,billing,1407 Oak Ave,City_50,,67990,Sweden,True
1401,240,shipping,4276 Maple Dr,City_27,,92497,Canada,True
1402,1074,shipping,2447 Oak Ave,City_82,IL,90109,United States,True
1403,528,billing,8959 Main St,City_42,,67837,France,True
1404,764,billing,8310 Pine Rd,City_71,,89901,Canada,False
1405,188,shipping,1404 Maple Dr,City_96,,32842,United Kingdom,True
1406,121,shipping,2441 Main St,City_21,,70562,Germany,True
1407,820,billing,9627 Elm St,City_92,,17608,United Kingdom,False
1408,718,shipping,8705 Oak Ave,City_55,,44293,United Kingdom,True
1409,346,billing,7053 Oak Ave,City_60,MO,63672,United States,True
1410,741,billing,6492 Main St,City_34,,53503,France,False
1411,563,shipping,8720 Elm St,City_93,,12821,Spain,True
1412,1171,shipping,561 Maple Dr,City_47,,11715,Germany,False
1413,905,shipping,6653 Main St,City_57,,22645,Italy,False
1414,770,billing,356 Elm St,City_96,,66468,Netherlands,True
1415,484,shipping,7616 Main St,City_92,,14470,France,True
1416,984,shipping,3131 Elm St,City_54,,49341,United Kingdom,False
1417,1441,billing,6147 Oak Ave,City_56,,27794,Italy,False
1418,722,shipping,7336 Pine Rd,City_94,,69934,Netherlands,True
1419,529,shipping,8973 Maple Dr,City_91,,41853,Italy,False
1420,587,shipping,3550 Pine Rd,City_11,,84769,Canada,True
1421,600,shipping,8308 Pine Rd,City_7,,84092,Germany,True
1422,1299,shipping,9667 Maple Dr,City_88,TX,26824,United States,True
1423,1147,shipping,1694 Elm St,City_48,,20156,United Kingdom,True
1424,50,billing,411 Oak Ave,City_10,,47414,France,True
1425,110,billing,5230 Elm St,City_12,,67951,Australia,True
1426,127,shipping,1744 Main St,City_28,NC,26372,United States,True
1427,549,shipping,2987 Elm St,City_97,,90239,Sweden,True
1428,540,shipping,6792 Main St,City_25,,55071,Spain,True
1429,1083,billing,8409 Pine Rd,City_76,,62531,Spain,False
1430,507,shipping,3758 Maple Dr,City_10,,36459,France,True
1431,427,shipping,967 Oak Ave,City_72,,35082,Italy,True
1432,694,shipping,9407 Oak Ave,City_69,,24503,United Kingdom,False
1433,1215,shipping,2126 Oak Ave,City_29,,22190,Australia,True
1434,1252,billing,8209 Main St,City_36,,21126,Spain,True
1435,407,billing,7814 Maple Dr,City_46,NY,21782,United States,False
1436,1174,shipping,7271 Maple Dr,City_72,,95677,Spain,True
1437,990,shipping,7251 Maple Dr,City_46,,29057,Italy,False
1438,202,shipping,3939 Maple Dr,City_85,,60088,Sweden,False
1439,276,shipping,8553 Main St,City_62,,74512,Sweden,False
1440,1260,shipping,3049 Maple Dr,City_28,,74584,Sweden,True
1441,248,shipping,5366 Maple Dr,City_73,,32089,Italy,True
1442,1347,shipping,3488 Pine Rd,City_4,,97201,Australia,True
1443,1221,billing,1922 Oak Ave,City_31,,22417,Australia,False
1444,651,billing,2998 Maple Dr,City_42,,78819,Spain,False
1445,551,shipping,1549 Pine Rd,City_79,,55841,Netherlands,True
1446,169,billing,718 Pine Rd,City_35,,47010,Italy,False
1447,691,shipping,1530 Oak Ave,City_25,,52033,Australia,True
1448,485,shipping,4808 Oak Ave,City_19,,28435,United Kingdom,False
1449,451,shipping,3527 Maple Dr,City_64,,34051,Italy,True
1450,1157,billing,8429 Main St,City_26,,13223,Germany,True
1451,275,billing,8984 Maple Dr,City_34,,83042,Australia,False
1452,379,shipping,4423 Main St,City_20,,80857,Australia,False
1453,610,shipping,7559 Oak Ave,City_20,,41990,Canada,False
1454,266,billing,6585 Maple Dr,City_31,,42052,Germany,True
1455,419,billing,717 Elm St,City_51,,38442,Italy,True
1456,807,shipping,3577 Pine Rd,City_64,,92375,Netherlands,True
1457,820,shipping,9707 Pine Rd,City_92,,19358,United Kingdom,True
1458,729,billing,100 Maple Dr,City_91,,49537,Germany,True
1459,700,shipping,6018 Pine Rd,City_59,,63727,Spain,True
1460,1211,shipping,632 Main St,City_86,,78196,Germany,True
1461,606,shipping,5344 Main St,City_21,,39753,France,False
1462,175,shipping,6489 Oak Ave,City_73,,48896,United Kingdom,True
1463,838,shipping,1582 Oak Ave,City_13,,94603,Sweden,False
1464,36,billing,2694 Elm St,City_54,,29505,France,False
1465,192,billing,6346 Main St,City_22,,81203,Australia,False
1466,1159,shipping,9726 Elm St,City_1,,68043,Netherlands,True
1467,1357,shipping,2159 Oak Ave,City_52,,71257,Germany,True
1468,797,shipping,606 Elm St,City_73,,83840,France,False
1469,93,shipping,5040 Elm St,City_1,,59031,Sweden,True
1470,444,shipping,156 Oak Ave,City_93,,37317,Spain,False
1471,865,shipping,328 Main St,City_97,,33361,Germany,True
1472,1381,shipping,828 Main St,City_57,,25249,Sweden,False
1473,43,billing,3864 Pine Rd,City_9,,23918,France,False
1474,664,shipping,8301 Oak Ave,City_53,,28226,Spain,True
1475,728,shipping,1374 Pine Rd,City_90,,19965,Spain,True
1476,1289,shipping,5 Maple Dr,City_53,,81069,Australia,True
1477,1234,billing,6356 Elm St,City_32,,58840,Canada,False
1478,1018,billing,3712 Pine Rd,City_27,,61867,United Kingdom,False
1479,1137,billing,960 Main St,City_94,,81891,Italy,False
1480,1042,shipping,5739 Oak Ave,City_35,,94222,Sweden,False
1481,524,billing,6429 Main St,City_99,,62750,Italy,True
1482,424,shipping,1437 Elm St,City_96,,50230,France,True
1483,139,billing,7879 Pine Rd,City_41,,88660,Spain,False
1484,819,shipping,2275 Pine Rd,City_4,,89614,Germany,False
1485,863,shipping,9930 Maple Dr,City_25,,85961,United Kingdom,True
1486,282,billing,9324 Main St,City_51,,59590,United Kingdom,True
1487,520,shipping,9320 Pine Rd,City_63,,20803,Netherlands,False
1488,1495,shipping,9143 Elm St,City_5,,13471,France,False
1489,481,shipping,2065 Maple Dr,City_28,,55622,Netherlands,True
1490,634,billing,4011 Pine Rd,City_67,,48912,Canada,True
1491,578,billing,7102 Elm St,City_35,,78912,Spain,False
1492,490,shipping,429 Pine Rd,City_23,,49894,Australia,True
1493,961,shipping,5650 Maple Dr,City_49,,77248,United Kingdom,False
1494,1033,billing,1036 Maple Dr,City_96,,92325,Germany,False
1495,932,shipping,2228 Pine Rd,City_48,,37413,Germany,False
1496,166,shipping,8789 Pine Rd,City_53,,21770,Germany,False
1497,734,shipping,7614 Pine Rd,City_13,,77138,Australia,False
1498,764,billing,6284 Oak Ave,City_71,,65107,Canada,False
1499,102,shipping,6031 Oak Ave,City_99,,13235,Netherlands,True
1500,950,shipping,114 Pine Rd,City_85,,85446,Netherlands,True
1501,107,billing,3172 Oak Ave,City_38,,94383,Canada,True
1502,234,shipping,4462 Elm St,City_21,,59117,Canada,False
1503,16,shipping,8698 Oak Ave,City_66,,58759,United Kingdom,True
1504,528,shipping,8617 Elm St,City_42,,93591,France,True
1505,3,billing,7193 Elm St,City_44,,80406,Spain,True
1506,1049,shipping,1909 Main St,City_42,,27062,Spain,False
1507,480,shipping,5104 Main St,City_46,,32964,Netherlands,False
1508,398,shipping,3809 Elm St,City_34,,53622,France,False
1509,418,shipping,4082 Main St,City_98,,89994,Spain,True
1510,912,shipping,9117 Maple Dr,City_90,,30858,Sweden,True
1511,390,shipping,2307 Oak Ave,City_21,,12469,United Kingdom,True
1512,28,shipping,5826 Oak Ave,City_10,,16954,United Kingdom,True
1513,1229,shipping,8569 Elm St,City_70,,16329,France,True
1514,139,billing,3806 Elm St,City_41,,76636,Spain,False
1515,287,shipping,6358 Maple Dr,City_89,,16960,Australia,False
1516,45,shipping,7237 Oak Ave,City_44,,32540,Spain,False
1517,1292,shipping,8065 Elm St,City_13,,87279,Canada,False
1518,617,shipping,4169 Main St,City_63,,78454,Italy,True
1519,1420,billing,2953 Maple Dr,City_29,,64654,Italy,True
1520,1334,shipping,2055 Elm St,City_92,,29305,Spain,True
1521,549,billing,107 Elm St,City_97,,54418,Sweden,True
1522,1268,shipping,9854 Elm St,City_61,,71685,France,True
1523,589,shipping,5037 Main St,City_1,,91815,Germany,True
1524,934,billing,6596 Maple Dr,City_68,,15665,United Kingdom,True
1525,80,shipping,8028 Maple Dr,City_59,,99391,Canada,True
1526,414,shipping,9344 Maple Dr,City_72,VA,61826,United States,False
1527,787,shipping,4858 Main St,City_10,,89391,United Kingdom,True
1528,305,billing,5957 Elm St,City_40,,19092,Sweden,True
1529,254,shipping,9331 Elm St,City_92,IL,70656,United States,False
1530,424,billing,9277 Oak Ave,City_96,,57136,France,True
1531,75,billing,5703 Pine Rd,City_65,,54050,Germany,False
1532,952,shipping,5915 Maple Dr,City_91,,87028,France,True
1533,77,shipping,3277 Main St,City_70,,87948,Italy,False
1534,259,billing,3749 Oak Ave,City_32,,23472,Netherlands,True
1535,1077,billing,3884 Main St,City_83,,94776,Spain,False
1536,847,billing,4074 Main St,City_16,,52872,Sweden,False
1537,659,billing,6236 Pine Rd,City_49,,44467,Australia,True
1538,682,billing,8245 Maple Dr,City_66,,15827,Germany,True
1539,324,shipping,1700 Elm St,City_28,,47308,Spain,True
1540,708,billing,8412 Elm St,City_93,,91788,Germany,True
1541,1050,shipping,6740 Elm St,City_93,,97579,Italy,False
1542,474,shipping,7407 Pine Rd,City_22,,26411,Italy,True
1543,722,billing,748 Maple Dr,City_94,,69887,Netherlands,False
1544,156,shipping,1771 Oak Ave,City_42,,95805,Germany,False
1545,1310,billing,9235 Oak Ave,City_73,,45856,United Kingdom,False
1546,250,shipping,9515 Pine Rd,City_35,,15579,Australia,False
1547,255,shipping,1051 Maple Dr,City_75,,56922,United Kingdom,False
1548,609,shipping,7031 Main St,City_83,,35381,France,True
1549,1071,shipping,9755 Maple Dr,City_17,,50263,Netherlands,True
1550,1436,shipping,4531 Maple Dr,City_4,,62358,France,True
1551,485,billing,5242 Maple Dr,City_19,,76942,United Kingdom,False
1552,1497,shipping,3163 Pine Rd,City_45,,14060,Spain,False
1553,323,shipping,6448 Maple Dr,City_90,,42515,Australia,True
1554,939,shipping,3274 Elm St,City_96,,12157,Italy,True
1555,1486,shipping,3751 Oak Ave,City_33,,16766,Netherlands,False
1556,1413,shipping,1086 Main St,City_12,,76368,Sweden,True
1557,657,shipping,926 Elm St,City_77,,15675,Italy,False
1558,1219,shipping,1325 Elm St,City_89,,91153,Sweden,True
1559,401,shipping,6543 Elm St,City_12,,12652,France,False
1560,1267,shipping,8150 Pine Rd,City_37,,32133,United Kingdom,True
1561,1397,shipping,1003 Maple Dr,City_88,,14927,Sweden,False
1562,676,billing,1027 Maple Dr,City_80,,95712,Italy,True
1563,1403,billing,6544 Oak Ave,City_61,,18153,Netherlands,False
1564,801,shipping,9885 Main St,City_14,,60242,Canada,False
1565,632,shipping,77 Maple Dr,City_79,,15260,Netherlands,True
1566,1405,billing,2675 Oak Ave,City_54,,29617,Netherlands,False
1567,471,billing,6778 Oak Ave,City_23,,46789,Spain,True
1568,268,shipping,586 Pine Rd,City_17,,14367,France,False
1569,747,shipping,4810 Oak Ave,City_44,,94443,Spain,True
1570,1003,shipping,2061 Main St,City_55,,31826,Germany,True
1571,1149,shipping,5354 Oak Ave,City_4,,13403,Netherlands,True
1572,674,shipping,4293 Oak Ave,City_26,,55042,France,True
1573,353,shipping,6884 Main St,City_73,,94463,Germany,True
1574,178,billing,3313 Elm St,City_48,,15246,Spain,True
1575,606,shipping,7872 Pine Rd,City_21,,50746,France,True
1576,946,shipping,6942 Oak Ave,City_4,,25339,Germany,True
1577,609,shipping,9237 Maple Dr,City_83,,50092,France,False
1578,338,shipping,4411 Elm St,City_80,,94662,Sweden,True
1579,925,shipping,9381 Oak Ave,City_88,,65216,Canada,False
1580,285,shipping,5276 Elm St,City_73,,82505,Germany,False
1581,1277,shipping,6546 Maple Dr,City_99,,18390,Canada,False
1582,915,shipping,1918 Pine Rd,City_56,,53044,Germany,False
1583,401,billing,4841 Pine Rd,City_12,,69670,France,True
1584,540,shipping,268 Main St,City_25,,73589,Spain,False
1585,7,shipping,7502 Pine Rd,City_52,,86792,Australia,False
1586,1016,shipping,2792 Maple Dr,City_37,,92018,Sweden,True
1587,898,shipping,1961 Maple Dr,City_5,,77612,Canada,True
1588,246,shipping,7331 Main St,City_64,,21854,Germany,True
1589,900,shipping,1416 Maple Dr,City_44,,91328,Sweden,False
1590,205,billing,9393 Pine Rd,City_53,MI,32204,United States,True
1591,1465,shipping,2249 Pine Rd,City_90,,41064,Spain,True
1592,596,shipping,2545 Main St,City_8,,60869,Netherlands,True
1593,453,billing,9611 Pine Rd,City_5,IL,95376,United States,False
1594,1172,billing,60 Maple Dr,City_41,,11576,Canada,False
1595,606,shipping,9172 Maple Dr,City_21,,30403,France,False
1596,418,shipping,1890 Pine Rd,City_98,,50187,Spain,False
1597,448,shipping,6981 Oak Ave,City_12,,11518,United Kingdom,True
1598,1043,shipping,7844 Elm St,City_65,,27920,Netherlands,False
1599,94,shipping,8877 Maple Dr,City_68,,39989,Spain,True
1600,1210,billing,9666 Pine Rd,City_34,,41962,United Kingdom,True
1601,1139,shipping,1288 Main St,City_61,,33377,Germany,False
1602,1173,shipping,8939 Elm St,City_34,MI,47724,United States,True
1603,1301,shipping,4228 Maple Dr,City_85,,91141,Italy,False
1604,1052,shipping,5557 Pine Rd,City_76,,48061,Germany,True
1605,737,shipping,2791 Oak Ave,City_67,,41603,Germany,False
1606,1058,shipping,9263 Main St,City_24,,68445,United Kingdom,True
1607,1299,shipping,9279 Pine Rd,City_88,TX,73604,United States,False
1608,1036,shipping,3483 Maple Dr,City_29,,28901,France,True
1609,148,shipping,9167 Oak Ave,City_32,,67780,Italy,True
1610,1283,billing,7412 Elm St,City_99,,78738,Sweden,False
1611,271,shipping,9083 Main St,City_51,MD,15947,United States,False
1612,1453,shipping,3786 Main St,City_14,,50212,Canada,True
1613,273,billing,9523 Maple Dr,City_33,,38710,Australia,True
1614,90,shipping,6173 Oak Ave,City_63,,44736,United Kingdom,True
1615,753,shipping,3673 Elm St,City_76,,42515,United Kingdom,False
1616,827,shipping,5425 Maple Dr,City_29,,47683,United Kingdom,False
1617,1226,billing,8927 Main St,City_16,,23863,Australia,False
1618,190,shipping,6102 Elm St,City_41,,57322,Australia,True
1619,1321,shipping,8712 Elm St,City_15,,81528,Netherlands,True
1620,1001,shipping,7512 Pine Rd,City_86,,51034,Italy,True
1621,763,shipping,4806 Elm St,City_49,,19744,United Kingdom,False
1622,1183,billing,1391 Main St,City_33,,95672,Sweden,True
1623,424,billing,19 Main St,City_96,,42164,France,True
1624,1115,shipping,7780 Pine Rd,City_86,,22840,United Kingdom,True
1625,148,shipping,6434 Oak Ave,City_32,,26891,Italy,True
1626,1407,shipping,9023 Elm St,City_11,,76143,United Kingdom,False
1627,1316,billing,6950 Main St,City_17,,98224,France,True
1628,345,shipping,8278 Pine Rd,City_28,,94406,Australia,False
1629,1495,shipping,8919 Oak Ave,City_5,,76071,France,True
1630,269,billing,1649 Elm St,City_47,,31954,Netherlands,False
1631,176,shipping,1368 Maple Dr,City_8,,84685,Italy,True
1632,1051,shipping,8106 Oak Ave,City_36,NJ,24851,United States,True
1633,1219,shipping,8870 Oak Ave,City_89,,62792,Sweden,True
1634,1031,shipping,6920 Maple Dr,City_44,,76239,Canada,False
1635,1474,shipping,4117 Maple Dr,City_13,,74610,Germany,True
1636,1040,shipping,1426 Elm St,City_26,,35358,United Kingdom,True
1637,78,shipping,477 Elm St,City_57,,33032,United Kingdom,True
1638,783,billing,505 Elm St,City_53,,31012,Spain,False
1639,29,shipping,5503 Maple Dr,City_88,,98958,France,True
1640,872,shipping,2089 Maple Dr,City_36,,74122,Sweden,False
1641,1211,billing,4027 Pine Rd,City_86,,27937,Germany,False
1642,813,shipping,5419 Main St,City_71,,31344,Italy,True
1643,206,billing,85 Pine Rd,City_39,,15380,Canada,True
1644,1231,shipping,4672 Pine Rd,City_58,,17450,Spain,True
1645,5,billing,3820 Pine Rd,City_49,,11620,United Kingdom,False
1646,662,billing,6292 Maple Dr,City_25,,32615,Netherlands,True
1647,820,billing,2654 Elm St,City_92,,18902,United Kingdom,True
1648,1143,shipping,4186 Main St,City_28,,78569,Germany,False
1649,795,shipping,2913 Maple Dr,City_14,,69185,Sweden,True
1650,78,shipping,3567 Elm St,City_57,,95359,United Kingdom,True
1651,827,shipping,9308 Oak Ave,City_29,,37310,United Kingdom,True
1652,708,shipping,8272 Elm St,City_93,,46716,Germany,False
1653,532,shipping,4745 Pine Rd,City_83,,22433,Netherlands,False
1654,1185,billing,2400 Elm St,City_47,,65112,Canada,False
1655,1056,shipping,7386 Maple Dr,City_69,,64914,Australia,True
1656,683,billing,6609 Pine Rd,City_48,,47830,Netherlands,False
1657,441,shipping,58 Elm St,City_11,,14926,Australia,True
1658,171,shipping,6073 Maple Dr,City_42,,90184,Italy,True
1659,689,shipping,4044 Main St,City_45,,32928,Canada,True
1660,1264,shipping,5183 Main St,City_18,,21624,Canada,True
1661,143,shipping,46 Pine Rd,City_92,,45241,Spain,True
1662,535,billing,1657 Oak Ave,City_34,,59430,Italy,False
1663,432,shipping,7374 Pine Rd,City_35,,77225,Sweden,False
1664,1432,billing,4601 Elm St,City_84,,62648,Italy,False
1665,959,shipping,5333 Pine Rd,City_69,,13159,Germany,True
1666,687,shipping,1033 Maple Dr,City_36,,44964,United Kingdom,True
1667,573,shipping,4536 Maple Dr,City_22,,28456,Australia,False
1668,645,shipping,8778 Pine Rd,City_53,,18246,Sweden,True
1669,656,shipping,9358 Pine Rd,City_79,,69027,France,False
1670,882,billing,139 Pine Rd,City_67,MD,65455,United States,False
1671,834,billing,3532 Pine Rd,City_87,,32405,United Kingdom,True
1672,818,shipping,2469 Maple Dr,City_51,,83609,Canada,True
1673,484,shipping,2509 Elm St,City_92,,10374,France,True
1674,817,shipping,4742 Maple Dr,City_35,,13190,France,False
1675,1061,shipping,6949 Maple Dr,City_85,,68935,France,False
1676,1187,shipping,3393 Pine Rd,City_86,,31370,Canada,True
1677,1095,shipping,9919 Elm St,City_93,,61721,United Kingdom,False
1678,600,shipping,9816 Elm St,City_7,,66741,Germany,False
1679,17,billing,2680 Maple Dr,City_13,,65402,France,True
1680,957,billing,5633 Oak Ave,City_29,,57802,Spain,False
1681,1155,shipping,1256 Maple Dr,City_24,,85892,United Kingdom,False
1682,536,shipping,7615 Maple Dr,City_4,,23998,United Kingdom,False
1683,1055,shipping,4352 Maple Dr,City_7,,62457,Italy,True
1684,347,shipping,3857 Maple Dr,City_17,,56832,Australia,True
1685,1343,shipping,1668 Main St,City_98,,97696,Sweden,False
1686,1344,shipping,4135 Elm St,City_27,PA,65444,United States,True
1687,194,shipping,8862 Main St,City_53,,44070,Netherlands,True
1688,607,shipping,1507 Oak Ave,City_17,,73498,Sweden,False
1689,1057,shipping,8073 Pine Rd,City_60,,66435,Sweden,True
1690,700,shipping,1998 Main St,City_59,,57925,Spain,True
1691,106,billing,6807 Oak Ave,City_63,,92793,Sweden,True
1692,642,billing,1068 Main St,City_63,,76807,Canada,True
1693,591,shipping,7477 Maple Dr,City_24,,94772,Australia,False
1694,695,billing,3675 Maple Dr,City_63,,23281,Sweden,False
1695,611,shipping,1705 Pine Rd,City_55,,74370,Netherlands,True
1696,1224,shipping,6526 Pine Rd,City_73,,81851,Canada,True
1697,586,shipping,5436 Maple Dr,City_12,,23924,Canada,True
1698,201,shipping,2760 Maple Dr,City_77,,68070,Sweden,False
1699,1005,shipping,3324 Main St,City_2,,45860,Italy,True
1700,801,billing,1144 Oak Ave,City_14,,76100,Canada,False
1701,1205,billing,117 Maple Dr,City_9,,35036,Italy,True
1702,977,shipping,6730 Main St,City_66,IL,73159,United States,True
1703,167,billing,8018 Main St,City_30,,72703,Sweden,True
1704,883,shipping,1861 Elm St,City_60,,60091,Germany,False
1705,331,shipping,1294 Elm St,City_27,,33326,Canada,True
1706,852,shipping,4185 Pine Rd,City_84,,45314,Netherlands,True
1707,712,billing,2282 Maple Dr,City_9,,98612,Italy,True
1708,889,billing,3188 Elm St,City_60,,30296,Spain,True
1709,85,shipping,7030 Main St,City_68,,61344,Australia,False
1710,510,shipping,9210 Oak Ave,City_23,,75037,Sweden,False
1711,231,shipping,5012 Maple Dr,City_63,,26377,Italy,False
1712,112,shipping,2771 Elm St,City_78,,13612,Germany,False
1713,1459,shipping,4535 Elm St,City_46,,56197,Italy,False
1714,1388,shipping,1108 Main St,City_78,,57193,Canada,False
1715,981,billing,2836 Oak Ave,City_68,,99550,Australia,False
1716,411,billing,5088 Oak Ave,City_99,,52537,Italy,True
1717,420,shipping,918 Main St,City_28,,51838,France,True
1718,224,billing,180 Elm St,City_29,,48898,Canada,True
1719,931,shipping,3538 Pine Rd,City_88,,77397,Australia,False
1720,44,shipping,7944 Maple Dr,City_39,,44824,Australia,True
1721,1197,shipping,6614 Elm St,City_95,,52313,Germany,True
1722,990,shipping,4938 Pine Rd,City_46,,56221,Italy,True
1723,195,billing,2930 Oak Ave,City_20,,26185,Netherlands,True
1724,756,shipping,9279 Main St,City_72,,43467,United Kingdom,False
1725,1418,shipping,2102 Pine Rd,City_42,,76242,Spain,True
1726,899,shipping,9855 Elm St,City_46,,51993,Germany,True
1727,1467,billing,8882 Oak Ave,City_17,,73226,Netherlands,False
1728,794,shipping,3023 Main St,City_42,,43833,Canada,True
1729,1428,shipping,9614 Oak Ave,City_26,,89850,Sweden,False
1730,709,shipping,1953 Maple Dr,City_30,,51969,United Kingdom,False
1731,377,shipping,9617 Main St,City_69,,11498,Netherlands,True
1732,361,shipping,215 Maple Dr,City_34,,74793,Netherlands,False
1733,605,billing,4392 Main St,City_42,,76625,Canada,False
1734,469,shipping,3533 Main St,City_15,,14053,Canada,False
1735,165,shipping,3582 Oak Ave,City_29,,78224,Netherlands,True
1736,36,shipping,9848 Oak Ave,City_54,,51536,France,True
1737,685,billing,6558 Elm St,City_18,,30686,United Kingdom,True
1738,1243,shipping,8020 Main St,City_71,,57177,Spain,True
1739,152,shipping,2016 Elm St,City_75,,53094,France,True
1740,1435,shipping,9976 Elm St,City_30,,80650,United Kingdom,False
1741,1424,shipping,703 Oak Ave,City_73,,61463,Netherlands,True
1742,427,billing,4605 Oak Ave,City_72,,90449,Italy,False
1743,973,shipping,2619 Maple Dr,City_26,,77526,France,False
1744,887,billing,6746 Maple Dr,City_88,,19686,Germany,True
1745,421,shipping,7799 Maple Dr,City_20,,37215,Sweden,True
1746,117,shipping,462 Pine Rd,City_87,,59666,Australia,True
1747,641,shipping,9065 Maple Dr,City_16,,62986,Australia,True
1748,72,billing,7949 Pine Rd,City_36,,78303,United Kingdom,True
1749,410,billing,7429 Pine Rd,City_3,,94399,Germany,True
1750,568,shipping,3145 Main St,City_40,,81586,Germany,False
1751,1333,shipping,298 Oak Ave,City_95,,21362,Netherlands,True
1752,1109,shipping,2532 Main St,City_44,,80042,Germany,False
1753,1032,billing,1635 Elm St,City_48,GA,34223,United States,True
